PM2.5,PM10,CO,NO2,SO2,O3,Time,dt,t_days,hour_of_day,dow,month,is_weekend,sin_hour,cos_hour,sin_month,cos_month,matched,n_points,min_delta_sec,mc_PM2.5_mean,mc_PM2.5_std,mc_PM2.5_iqr,mc_PM10_mean,mc_PM10_std,mc_PM10_iqr,mc_CO_mean,mc_CO_std,mc_CO_iqr,mc_NO2_mean,mc_NO2_std,mc_NO2_iqr,mc_SO2_mean,mc_SO2_std,mc_SO2_iqr,mc_O3_mean,mc_O3_std,mc_O3_iqr,mc_WindSpeed_mean,mc_WindSpeed_std,mc_WindSpeed_iqr,mc_Pressure_mean,mc_Pressure_std,mc_Pressure_iqr,mc_Precipitation_mean,mc_Precipitation_std,mc_Precipitation_iqr,mc_Temperature_mean,mc_Temperature_std,mc_Temperature_iqr,mc_Humidity_mean,mc_Humidity_std,mc_Humidity_iqr,mc_t_days_mean,mc_t_days_std,mc_t_days_iqr,mc_hour_of_day_mean,mc_hour_of_day_std,mc_hour_of_day_iqr,mc_dow_mean,mc_dow_std,mc_dow_iqr,mc_month_mean,mc_month_std,mc_month_iqr,mc_is_weekend_mean,mc_is_weekend_std,mc_is_weekend_iqr,mc_sin_hour_mean,mc_sin_hour_std,mc_sin_hour_iqr,mc_cos_hour_mean,mc_cos_hour_std,mc_cos_hour_iqr,mc_sin_month_mean,mc_sin_month_std,mc_sin_month_iqr,mc_cos_month_mean,mc_cos_month_std,mc_cos_month_iqr
54,74,1.315,9,58,2,2018-12-21 01:00:00,2018-12-21 01:00:00,36.625,1,4,12,0,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384,True,4,0.0,98.5,3.840572873934304,5.5,186.5,7.664854858377946,13.5,0.75,0.050000000000000044,0.10000000000000009,86.5,1.118033988749895,1.5,16.75,0.4330127018922193,0.25,77.75,0.4330127018922193,0.25,0.22499999999999998,0.04330127018922192,0.024999999999999994,1018.8,0.0,0.0,244.8,0.0,0.0,8.0,0.0,0.0,100.0,0.0,0.0,36.6234375,0.0024735775779116155,0.0022569444444471287,0.5,0.5,1.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.12940952255126037,0.12940952255126037,0.25881904510252074,0.9829629131445341,0.017037086855465844,0.03407417371093169,-0.5000000000000004,0.0,0.0,0.8660254037844384,0.0,0.0
60,68,1.33,9,51,2,2018-12-21 02:00:00,2018-12-21 02:00:00,36.666666666666664,2,4,12,0,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,True,5,0.0,98.4,3.4409301068170506,4.0,191.2,6.705221845696084,2.0,0.8,0.0,0.0,74.2,1.8330302779823358,4.0,16.8,0.7483314773547883,1.0,72.4,0.4898979485566356,1.0,0.18,0.07483314773547882,0.1,1019.0600000000001,0.0489897948556747,0.10000000000002274,244.8,0.0,0.0,7.0,0.0,0.0,100.0,0.0,0.0,36.66569444444444,0.0025077041785108597,0.0034722222222214327,1.6,0.4898979485566356,1.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.4035276180410083,0.11815405503520551,0.2411809548974792,0.9059855727862904,0.048941012044959195,0.0999004225046296,-0.5000000000000004,0.0,0.0,0.8660254037844384,0.0,0.0
50,64,1.323,9,52,3,2018-12-21 03:00:00,2018-12-21 03:00:00,36.708333333333336,3,4,12,0,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384,True,3,0.0,90.66666666666667,1.8856180831641267,2.0,169.0,7.483314773547883,9.0,0.8000000000000002,1.1102230246251565e-16,0.0,64.0,0.816496580927726,1.0,18.0,0.816496580927726,1.0,70.0,0.0,0.0,0.2333333333333333,0.04714045207910316,0.04999999999999999,1018.9,0.0,0.0,244.80000000000004,2.842170943040401e-14,0.0,8.0,0.0,0.0,100.0,0.0,0.0,36.704861111111114,0.00150017145796488,0.0017361111111071637,2.3333333333333335,0.4714045207910317,0.5,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.5690355937288492,0.09763107293781755,0.10355339059327379,0.8130525295851417,0.07491495713052969,0.07945931129894557,-0.5000000000000004,0.0,0.0,0.8660254037844384,0.0,0.0
41,66,1.069,9,56,2,2018-12-21 04:00:00,2018-12-21 04:00:00,36.75,4,4,12,0,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,True,1,0.0,91.0,0.0,0.0,162.0,0.0,0.0,0.7,0.0,0.0,87.0,0.0,0.0,16.0,0.0,0.0,77.0,0.0,0.0,0.2,0.0,0.0,1018.4,0.0,0.0,244.8,0.0,0.0,8.0,0.0,0.0,100.0,0.0,0.0,36.74861111111111,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.0,0.0,0.5000000000000001,0.0,0.0,-0.5000000000000004,0.0,0.0,0.8660254037844384,0.0,0.0
41,61,1.068,9,54,3,2018-12-21 05:00:00,2018-12-21 05:00:00,36.791666666666664,5,4,12,0,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384,True,1,0.0,83.0,0.0,0.0,152.0,0.0,0.0,0.8,0.0,0.0,82.0,0.0,0.0,16.0,0.0,0.0,78.0,0.0,0.0,0.4,0.0,0.0,1018.2,0.0,0.0,244.8,0.0,0.0,9.0,0.0,0.0,96.0,0.0,0.0,36.790277777777774,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.9659258262890683,0.0,0.0,0.25881904510252074,0.0,0.0,-0.5000000000000004,0.0,0.0,0.8660254037844384,0.0,0.0
41,64,1.17,10,57,2,2018-12-21 06:00:00,2018-12-21 06:00:00,36.833333333333336,6,4,12,0,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,True,2,60.0,80.0,0.0,0.0,146.0,0.0,0.0,0.75,0.050000000000000044,0.050000000000000044,81.0,2.0,2.0,17.0,0.0,0.0,76.0,0.0,0.0,0.2,0.0,0.0,1018.5,0.0,0.0,244.8,0.0,0.0,9.0,0.0,0.0,94.0,0.0,0.0,36.829861111111114,0.0013888888888864415,0.0013888888888899942,5.0,0.0,0.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.9659258262890683,0.0,0.0,0.25881904510252074,0.0,0.0,-0.5000000000000004,0.0,0.0,0.8660254037844384,0.0,0.0
43,59,1.422,12,71,3,2018-12-21 07:00:00,2018-12-21 07:00:00,36.875,7,4,12,0,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,True,4,0.0,83.25,3.766629793329841,3.25,152.0,9.246621004453464,16.5,0.825,0.04330127018922192,0.025000000000000022,91.25,4.815340071064556,3.75,18.75,0.4330127018922193,0.25,82.0,3.5355339059327378,3.0,0.175,0.08291561975888499,0.125,1019.0,0.12247448713918675,0.14999999999997726,244.8,0.0,0.0,9.0,0.0,0.0,95.0,0.0,0.0,36.87482638888889,0.001987069989976197,0.003298611111112848,6.75,0.4330127018922193,0.25,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.9744443697168012,0.01475455002331536,0.00851854342773295,-0.19411428382689047,0.11207193402100665,0.06470476127563018,-0.5000000000000004,0.0,0.0,0.8660254037844384,0.0,0.0
57,81,1.469,13,72,3,2018-12-21 08:00:00,2018-12-21 08:00:00,36.916666666666664,8,4,12,0,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,True,1,0.0,85.0,0.0,0.0,150.0,0.0,0.0,0.9,0.0,0.0,77.0,0.0,0.0,19.0,0.0,0.0,85.0,0.0,0.0,0.3,0.0,0.0,1019.4,0.0,0.0,244.8,0.0,0.0,10.0,0.0,0.0,93.0,0.0,0.0,36.915277777777774,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,0.0,0.0,-0.4999999999999998,0.0,0.0,-0.5000000000000004,0.0,0.0,0.8660254037844384,0.0,0.0
48,82,1.354,12,76,5,2018-12-21 09:00:00,2018-12-21 09:00:00,36.958333333333336,9,4,12,0,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,True,5,0.0,71.0,2.9664793948382653,4.0,133.0,8.532291603080617,14.0,0.8,0.0,0.0,71.2,28.18084455796171,58.0,17.0,0.0,0.0,87.2,1.9390719429665317,1.0,0.5599999999999999,0.11999999999999997,0.19999999999999996,1020.24,0.048989794855619,0.09999999999990905,244.8,0.0,0.0,11.0,0.0,0.0,90.0,0.0,0.0,36.956944444444446,0.0017010345436002028,0.002083333333338544,8.6,0.48989794855663565,1.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.770674230225704,0.07785390719815305,0.15891862259789113,-0.6242640687119284,0.10146118723545772,0.20710678118654768,-0.5000000000000004,0.0,0.0,0.8660254037844384,0.0,0.0
47,89,1.554,13,79,6,2018-12-21 10:00:00,2018-12-21 10:00:00,37.0,10,4,12,0,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,True,2,0.0,72.0,1.0,1.0,131.5,0.5,0.5,0.8500000000000001,0.04999999999999999,0.04999999999999993,83.0,7.0,7.0,17.5,0.5,0.5,97.5,1.5,1.5,0.5,0.0,0.0,1020.5,0.10000000000002274,0.09999999999990905,244.8,0.0,0.0,11.0,0.0,0.0,88.0,0.0,0.0,36.99791666666667,0.0006944444444449971,0.0006944444444414444,9.5,0.5,0.5,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.6035533905932737,0.10355339059327381,0.10355339059327384,-0.7865660924854931,0.07945931129894562,0.07945931129894557,-0.5000000000000004,0.0,0.0,0.8660254037844384,0.0,0.0
49,90,1.262,12,64,27,2018-12-21 11:00:00,2018-12-21 11:00:00,37.041666666666664,11,4,12,0,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,True,1,0.0,74.0,0.0,0.0,127.0,0.0,0.0,0.8,0.0,0.0,38.0,0.0,0.0,17.0,0.0,0.0,102.0,0.0,0.0,0.7,0.0,0.0,1020.1,0.0,0.0,244.8,0.0,0.0,11.0,0.0,0.0,88.0,0.0,0.0,37.040277777777774,0.0,0.0,11.0,0.0,0.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.258819045102521,0.0,0.0,-0.9659258262890682,0.0,0.0,-0.5000000000000004,0.0,0.0,0.8660254037844384,0.0,0.0
44,59,1.394,12,64,26,2018-12-21 12:00:00,2018-12-21 12:00:00,37.083333333333336,12,4,12,0,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,True,4,60.0,71.5,3.640054944640259,4.0,133.75,5.717298313014636,8.25,0.8,0.0,0.0,85.75,4.548351349665063,4.25,15.5,0.5,1.0,98.25,2.8613807855648994,3.25,0.475,0.12990381056766578,0.22499999999999998,1019.25,0.049999999999954525,0.09999999999990905,244.8,0.0,0.0,12.0,0.0,0.0,87.25,0.4330127018922193,0.25,37.08229166666666,0.0023292374765625456,0.002083333333338544,11.75,0.4330127018922193,0.25,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.06470476127563034,0.11207193402100674,0.06470476127563023,-0.991481456572267,0.014754550023315407,0.00851854342773295,-0.5000000000000004,0.0,0.0,0.8660254037844384,0.0,0.0
55,65,1.376,12,56,31,2018-12-21 13:00:00,2018-12-21 13:00:00,37.125,13,4,12,0,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384,True,5,0.0,74.2,3.8157568056677826,8.0,138.0,7.58946638440411,12.0,0.8,0.0,0.0,91.0,8.099382692526634,2.0,16.0,0.6324555320336759,0.0,100.8,2.227105745132009,2.0,0.8,0.3098386676965933,0.20000000000000007,1018.6800000000001,0.0400000000000091,0.0,244.8,0.0,0.0,12.0,0.0,0.0,87.2,0.4,0.0,37.12444444444445,0.0019344983718311368,0.0034722222222214327,12.6,0.48989794855663565,1.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,-0.15529142706151244,0.12679491924311234,0.2588190451025209,-0.979555495773441,0.01669286779974788,0.03407417371093169,-0.5000000000000004,0.0,0.0,0.8660254037844384,0.0,0.0
44,74,1.269,11,64,19,2018-12-21 14:00:00,2018-12-21 14:00:00,37.166666666666664,14,4,12,0,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,True,2,0.0,67.0,1.0,1.0,125.5,2.5,2.5,0.8,0.0,0.0,90.5,0.5,0.5,16.0,0.0,0.0,100.5,1.5,1.5,1.0,0.39999999999999997,0.4,1018.25,0.049999999999954525,0.049999999999954525,244.8,0.0,0.0,12.0,0.0,0.0,87.0,0.0,0.0,37.16388888888889,0.0013888888888864415,0.0013888888888899942,13.5,0.5,0.5,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,-0.37940952255126026,0.12059047744873946,0.12059047744873941,-0.9159756150367535,0.04995021125231475,0.0499502112523148,-0.5000000000000004,0.0,0.0,0.8660254037844384,0.0,0.0
54,84,1.27,10,65,17,2018-12-21 15:00:00,2018-12-21 15:00:00,37.208333333333336,15,4,12,0,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,True,5,0.0,78.2,6.823488843692792,12.0,143.2,14.344336861632888,20.0,0.8,0.0,0.0,77.2,17.057549648176316,26.0,16.0,0.0,0.0,101.8,1.3266499161421599,1.0,0.5599999999999999,0.11999999999999997,0.19999999999999996,1017.8399999999999,0.0489897948556747,0.10000000000002274,244.9,0.0,0.0,12.0,0.0,0.0,85.8,0.4,0.0,37.20666666666666,0.001894191902359091,0.0034722222222214327,14.6,0.48989794855663565,1.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,-0.6242640687119281,0.10146118723545759,0.2071067811865474,-0.7706742302257042,0.07785390719815295,0.1589186225978909,-0.5000000000000004,0.0,0.0,0.8660254037844384,0.0,0.0
51,62,1.307,10,66,13,2018-12-21 16:00:00,2018-12-21 16:00:00,37.25,16,4,12,0,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,True,4,60.0,65.5,2.8722813232690143,4.0,124.0,5.1478150704935,6.5,0.8,0.0,0.0,73.75,16.857861667483217,25.75,16.25,0.4330127018922193,0.25,99.0,0.7071067811865476,0.5,0.6000000000000001,0.07071067811865474,0.050000000000000044,1018.125,0.04330127018923178,0.024999999999977263,244.9,0.0,0.0,12.0,0.0,0.0,85.25,0.4330127018922193,0.25,37.249652777777776,0.002112070323020144,0.003819444444438602,15.5,0.5,1.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,-0.7865660924854928,0.07945931129894568,0.15891862259789136,-0.6035533905932742,0.10355339059327373,0.20710678118654746,-0.5000000000000004,0.0,0.0,0.8660254037844384,0.0,0.0
49,75,1.42,10,73,3,2018-12-21 17:00:00,2018-12-21 17:00:00,37.291666666666664,17,4,12,0,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,True,3,0.0,61.333333333333336,1.8856180831641267,2.0,115.66666666666667,2.357022603955158,2.5,0.8000000000000002,1.1102230246251565e-16,0.0,46.333333333333336,8.65383665716478,10.5,16.0,0.0,0.0,98.0,0.0,0.0,0.3,0.08164965809277261,0.09999999999999998,1019.0,0.0,0.0,244.9,0.0,0.0,12.0,0.0,0.0,87.0,0.0,0.0,37.291435185185186,0.0008661243950885157,0.0010416666666657193,17.0,0.0,0.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,-0.9659258262890683,0.0,0.0,-0.25881904510252063,0.0,0.0,-0.5000000000000004,0.0,0.0,0.8660254037844384,0.0,0.0
63,100,1.536,11,77,3,2018-12-21 18:00:00,2018-12-21 18:00:00,37.333333333333336,18,4,12,0,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,True,4,0.0,93.0,3.0,2.0,186.5,5.5901699437494745,5.0,0.825,0.04330127018922192,0.025000000000000022,72.25,18.9917745353087,13.75,17.0,0.0,0.0,94.0,1.0,2.0,0.325,0.043301270189221946,0.025000000000000022,1019.325,0.04330127018923178,0.024999999999977263,244.9,0.0,0.0,11.0,0.0,0.0,89.75,0.4330127018922193,0.25,37.33315972222222,0.001987069989976197,0.003298611111112848,17.75,0.4330127018922193,0.25,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,-0.991481456572267,0.014754550023315358,0.00851854342773295,-0.06470476127563028,0.11207193402100656,0.06470476127563012,-0.5000000000000004,0.0,0.0,0.8660254037844384,0.0,0.0
77,97,1.465,11,77,4,2018-12-21 19:00:00,2018-12-21 19:00:00,37.375,19,4,12,0,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,True,3,0.0,94.66666666666667,4.714045207910316,5.0,183.33333333333334,10.208928554075703,11.5,0.8333333333333334,0.04714045207910316,0.050000000000000044,74.33333333333333,9.843215373488935,12.0,16.333333333333332,0.4714045207910317,0.5,95.0,2.160246899469287,2.5,0.5666666666666668,0.3681787005729087,0.45000000000000007,1019.6666666666666,0.04714045207911389,0.049999999999954525,244.9,0.0,0.0,11.0,0.0,0.0,89.66666666666667,0.4714045207910317,0.5,37.373379629629625,0.001991278997000816,0.0024305555555557135,18.666666666666668,0.4714045207910317,0.5,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,-0.9772838841927123,0.016062719529552072,0.01703708685546579,0.1725460300683468,0.12200846792814608,0.12940952255126023,-0.5000000000000004,0.0,0.0,0.8660254037844384,0.0,0.0
72,87,1.284,11,76,4,2018-12-21 20:00:00,2018-12-21 20:00:00,37.416666666666664,20,4,12,0,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,True,5,0.0,90.6,3.7735924528226414,4.0,178.8,9.867117106835208,14.0,0.8,0.0,0.0,67.4,12.273548794053006,14.0,17.2,0.39999999999999997,0.0,93.8,2.5612496949731396,2.0,0.36,0.18547236990991406,0.2,1019.8399999999999,0.0489897948556747,0.10000000000002274,244.9,0.0,0.0,11.0,0.0,0.0,89.0,0.0,0.0,37.41527777777778,0.002282177322938711,0.0034722222222214327,19.6,0.4898979485566356,1.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,-0.9059855727862904,0.048941012044959306,0.09990042250462983,0.4035276180410081,0.1181540550352058,0.24118095489747982,-0.5000000000000004,0.0,0.0,0.8660254037844384,0.0,0.0
60,88,1.231,12,79,2,2018-12-21 21:00:00,2018-12-21 21:00:00,37.458333333333336,21,4,12,0,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384,True,3,0.0,96.33333333333333,3.2998316455372216,4.0,183.66666666666666,3.299831645537222,4.0,0.8000000000000002,1.1102230246251565e-16,0.0,75.33333333333333,6.182412330330469,7.0,16.0,0.0,0.0,95.0,1.4142135623730951,1.5,0.3,0.1414213562373095,0.14999999999999997,1019.9333333333334,0.04714045207911389,0.05000000000006821,244.9,0.0,0.0,11.0,0.0,0.0,89.0,0.0,0.0,37.45740740740741,0.0017322487901744994,0.002083333333338544,20.666666666666668,0.4714045207910317,0.5,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,-0.7600796553858448,0.07491495713052958,0.07945931129894546,0.6380711874576983,0.09763107293781736,0.10355339059327362,-0.5000000000000004,0.0,0.0,0.8660254037844384,0.0,0.0
61,96,1.207,11,76,2,2018-12-21 22:00:00,2018-12-21 22:00:00,37.5,22,4,12,0,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,True,2,0.0,101.5,1.5,1.5,183.5,5.5,5.5,0.8,0.0,0.0,43.0,2.0,2.0,17.0,0.0,0.0,93.5,1.5,1.5,0.30000000000000004,0.1,0.10000000000000003,1020.2,0.0,0.0,244.9,0.0,0.0,11.0,0.0,0.0,90.5,0.5,0.5,37.5,0.0013888888888899942,0.0013888888888970996,22.0,0.0,0.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000004,0.0,0.0,0.8660254037844384,0.0,0.0,-0.5000000000000004,0.0,0.0,0.8660254037844384,0.0,0.0
73,97,1.157,10,71,3,2018-12-21 23:00:00,2018-12-21 23:00:00,37.541666666666664,23,4,12,0,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384,True,3,0.0,111.0,3.7416573867739413,4.5,200.66666666666666,6.548960901462833,8.0,0.8000000000000002,1.1102230246251565e-16,0.0,95.33333333333333,2.0548046676563256,2.5,16.333333333333332,0.4714045207910317,0.5,86.66666666666667,3.2998316455372216,4.0,0.26666666666666666,0.09428090415820634,0.10000000000000003,1019.7000000000002,1.1368683772161603e-13,0.0,244.9,0.0,0.0,11.0,0.0,0.0,90.66666666666667,0.4714045207910317,0.5,37.54074074074074,0.0017322487901719676,0.0020833333333314386,22.666666666666668,0.4714045207910317,0.5,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,-0.3392126967350146,0.11369379246736945,0.12059047744873946,0.9326256854541916,0.047093510797616575,0.0499502112523148,-0.5000000000000004,0.0,0.0,0.8660254037844384,0.0,0.0
70,92,1.157,10,66,2,2018-12-22 00:00:00,2018-12-22 00:00:00,37.583333333333336,0,5,12,1,0.0,1.0,-0.5000000000000004,0.8660254037844384,True,2,60.0,108.0,0.0,0.0,192.0,1.0,1.0,0.75,0.050000000000000044,0.050000000000000044,72.0,14.0,14.0,15.5,0.5,0.5,91.5,0.5,0.5,0.25,0.04999999999999999,0.05000000000000002,1019.6500000000001,0.05000000000001137,0.05000000000006821,244.9,0.0,0.0,11.0,0.0,0.0,91.0,0.0,0.0,37.58402777777778,0.0013888888888899942,0.0013888888888970996,0.0,0.0,0.0,5.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5000000000000004,0.0,0.0,0.8660254037844384,0.0,0.0
63,90,1.146,10,67,2,2018-12-22 01:00:00,2018-12-22 01:00:00,37.625,1,5,12,1,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384,True,2,0.0,106.0,0.0,0.0,196.5,4.5,4.5,0.8,0.0,0.0,84.0,12.0,12.0,16.5,0.5,0.5,88.5,1.5,1.5,0.5,0.30000000000000004,0.3,1019.45,0.05000000000001137,0.05000000000006821,244.9,0.0,0.0,11.0,0.0,0.0,91.0,0.0,0.0,37.624652777777776,0.0010416666666657193,0.0010416666666657193,1.0,0.0,0.0,5.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.25881904510252074,0.0,0.0,0.9659258262890683,0.0,0.0,-0.5000000000000004,0.0,0.0,0.8660254037844384,0.0,0.0
68,94,1.145,10,64,2,2018-12-22 02:00:00,2018-12-22 02:00:00,37.666666666666664,2,5,12,1,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,True,7,60.0,114.42857142857143,1.8405855323893037,3.0,209.57142857142858,6.433331570970116,4.5,0.7857142857142857,0.03499271061118829,0.0,92.42857142857143,10.26585384184096,4.0,16.285714285714285,0.6998542122237651,1.0,84.0,2.0701966780270626,2.5,0.24285714285714285,0.09035079029052513,0.09999999999999998,1019.7142857142857,0.06388765649996495,0.049999999999954525,245.0142857142857,0.03499271061118627,0.0,11.0,0.0,0.0,92.57142857142857,0.4948716593053935,1.0,37.66458333333333,0.0019989525475808782,0.0034722222222143273,1.4285714285714286,0.4948716593053935,1.0,5.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.3621823114871547,0.11935361934297481,0.2411809548974792,0.9231113595013698,0.04943788785017593,0.0999004225046296,-0.5000000000000004,0.0,0.0,0.8660254037844384,0.0,0.0
76,87,1.064,13,54,5,2018-12-22 03:00:00,2018-12-22 03:00:00,37.708333333333336,3,5,12,1,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384,True,5,60.0,133.2,2.227105745132009,0.0,246.2,6.337191807101943,3.0,0.7200000000000001,0.040000000000000036,0.0,95.2,1.16619037896906,2.0,15.8,0.4,0.0,84.6,0.8,1.0,0.5599999999999999,0.12000000000000002,0.0,1019.3800000000001,0.07483314773549585,0.10000000000002274,247.34,0.04898979485566078,0.09999999999999432,10.0,0.0,0.0,97.0,0.0,0.0,37.70791666666666,0.0018941919023604456,0.003472222222228538,2.6,0.4898979485566356,1.0,5.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.6242640687119285,0.1014611872354577,0.20710678118654763,0.770674230225704,0.07785390719815305,0.15891862259789113,-0.5000000000000004,0.0,0.0,0.8660254037844384,0.0,0.0
67,67,1.03,9,36,20,2018-12-22 04:00:00,2018-12-22 04:00:00,37.75,4,5,12,1,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,True,2,0.0,120.5,0.5,0.5,220.0,1.0,1.0,0.7,0.0,0.0,83.0,2.0,2.0,16.0,0.0,0.0,80.5,0.5,0.5,0.4,0.0,0.0,1019.55,0.05000000000001137,0.05000000000006821,247.4,0.0,0.0,10.0,0.0,0.0,98.0,0.0,0.0,37.74722222222222,0.0013888888888899942,0.0013888888888970996,3.5,0.5,0.5,5.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.7865660924854931,0.07945931129894551,0.07945931129894557,0.6035533905932738,0.10355339059327373,0.10355339059327373,-0.5000000000000004,0.0,0.0,0.8660254037844384,0.0,0.0
64,67,0.923,8,28,40,2018-12-22 05:00:00,2018-12-22 05:00:00,37.791666666666664,5,5,12,1,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384,True,5,0.0,107.6,3.1999999999999997,6.0,205.6,6.740919818541086,13.0,0.7,0.0,0.0,71.2,0.9797958971132711,0.0,14.8,0.39999999999999997,0.0,84.6,0.4898979485566356,1.0,1.02,0.5491812087098392,0.8,1019.0600000000001,0.0489897948556747,0.10000000000002274,247.4,0.0,0.0,10.0,0.0,0.0,98.0,0.0,0.0,37.79055555555556,0.0020879578303299087,0.0020833333333314386,4.6,0.48989794855663565,1.0,5.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.9259656572872164,0.04894101204495926,0.09990042250462972,0.3552914270615125,0.11815405503520561,0.24118095489747937,-0.5000000000000004,0.0,0.0,0.8660254037844384,0.0,0.0
50,48,0.831,7,27,47,2018-12-22 06:00:00,2018-12-22 06:00:00,37.833333333333336,6,5,12,1,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,True,4,0.0,86.25,2.8613807855648994,4.75,162.0,7.176350047203662,10.0,0.6749999999999999,0.043301270189221926,0.025000000000000022,66.5,1.6583123951777,2.5,15.5,0.5,1.0,87.75,1.7853571071357126,3.25,0.6,0.3082207001484488,0.35,1020.0999999999999,0.12247448713918675,0.15000000000009095,250.625,0.4493050188902835,0.7249999999999943,10.0,0.0,0.0,97.5,0.5,1.0,37.83315972222222,0.001987069989976197,0.003298611111112848,5.75,0.4330127018922193,0.25,5.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.991481456572267,0.014754550023315358,0.00851854342773295,0.06470476127563023,0.11207193402100664,0.06470476127563017,-0.5000000000000004,0.0,0.0,0.8660254037844384,0.0,0.0
